Loop Gain Phase (r_load=120) X,Loop Gain Phase (r_load=120) Y
1095478.757122359,97.81418866284803
1120740.201309807,97.9815198722813
1146584.16757565,98.15185271474164
1173024.088721642,98.32520058983756
1200073.707306318,98.50157382242847
1227747.082787899,98.68097941246826
1256058.598831916,98.86342077250963
1285022.97078734,99.04889745268017
1314655.253335114,99.23740485298973
1344970.848313056,99.42893392287833
1375985.512721205,99.62347084797456
1407715.366911762,99.82099672409913
1440176.902967895,100.0214872186232
1473386.993275755,100.2249122193725
1507362.89929416,100.4312354713571
1542122.280526504,100.640414201708
1577683.203699558,100.852398733304
1614064.152153934,101.0671320876914
1651284.035451081,101.2845495780217
1689362.19920183,101.5045783928614
1728318.435121571,101.7271371718736
1768172.991317301,101.9521355745109
1808946.582811899,102.179473843019
1850660.40231107,102.4090423612058
1893336.131218592,102.6407212105971
1936995.950905553,102.874379725766
1981662.554239468,103.1098760507961
2027359.157379246,103.3470566990048
2074109.511842147,103.5857561182259
2121937.916849004,103.825796264113
2170869.231954118,104.0669861840877
2220928.889966394,104.3091216147057
2272142.910168441,104.5519845953572
2324537.911840497,104.7953431013431
2378141.128096208,105.0389506994821
2432980.420037465,105.2825462294951
2489084.291235642,105.5258535144828
2546481.902546768,105.7685811038622
2605203.087268334,106.0104220521421
2665278.366645611,106.2510537369135
2726738.965735541,106.4901377193849
2789616.829636444,106.7273196507216
2853944.640091976,106.96222922734
2919755.832477972,107.1944801981646
2987084.613181003,107.4236704266795
3055965.977377671,107.6493820103945
3126435.727223898,107.8711814601027
3198530.490463648,108.0886199410306
3272287.739466767,108.3012335776804
3347745.810705824,108.5085438238343
3424943.92468209,108.7100578988436
3503922.206311,108.9052692909599
3584721.705777698,109.0936583280871
3667384.419873509,109.2746928159544
3751953.313824417,109.4478287433237
3838472.343622913,109.6125110534715
3926986.478874798,109.7681744808146
4017541.726172835,109.9142444512049
4110185.153009386,110.0501380440848
4204964.912240472,110.1752650143928
4301930.267113965,110.2890288718373
4401131.616874924,110.3908280149059
4502620.522961383,110.4800569167718
4606449.735804207,110.5561073600714
4712673.222244947,110.6183697173794
4821346.19358594,110.6662342740778
4932525.134287239,110.6990925902124
5046267.831325286,110.7163388978392
5162633.404228589,110.7173715302787
5281682.33580601,110.7015943796126
5403476.503583646,110.6684183786632
5528079.211966628,110.6172630035755
5655555.225142566,110.5475577929767
5785970.800743742,110.458743879498
5919393.724285536,110.3502755292008
6055893.344399001,110.2216216841496
6195540.608875887,110.0722675030081
6338408.101544857,109.901715894094
6484570.079998049,109.7094890348197
6634102.514187618,109.4951298708615
6787083.125912292,109.2582035877488
6943591.429214478,108.9982990468589
7103708.771708922,108.7150301770441
7267518.376864389,108.4080373123402
7435105.387260348,108.0769884654109
7606556.908841152,107.7215805256162
7781962.056190696,107.3415403698661
7961411.998851106,106.9366258737863
8145000.008709518,106.5066268101926
8332821.50847759,106.0513656215038
8524974.121288927,105.5706980525431
8721557.721440228,105.0645136302238
8922674.486302484,104.5327359769226
9128428.949429262,103.975322944939
9338928.054889636,103.3922665603473
9554281.212854015,102.7835927657796
9774600.356461784,102.1493609532473
10000000.00000028,101.4896632800006
10230597.29842537,100.804623762634
10466512.10825456,100.094397147134
10707867.04986426,99.35916755530049
10954787.57122363,98.5991469108958
11207402.01309811,97.81457315193028
11465841.67575654,97.00570823859999
11730240.88721646,96.17283596948162
12000737.07306322,95.31625962156848
12277470.82787904,94.43629943252347
12560585.98831921,93.53328994604644
12850229.70787345,92.60757724341995
13146552.53335119,91.65951608605323
13449708.48313062,90.6894669951218
13759855.1272121,89.69779329516027
14077153.66911767,88.68485814868464
14401769.029679,87.65102160857985
14733869.93275761,86.59663771410641
15073628.99294166,85.5220516549706
15421222.8052651,84.42759702601245
15776832.03699564,83.31359319275231
16140641.5215394,82.18034278535303
16512840.35451087,81.02812933559757
16893621.99201836,79.85721506830816
17283184.35121577,78.66783885534912
17681729.91317308,77.46021433702904
18089465.82811905,76.23452821244101
18506604.02311077,74.99093869712129
18933361.31218598,73.72957414343713
19369959.5090556,72.45053181639852
19816625.54239475,71.15387681517015
20273591.57379253,69.83964112847914
20741095.11842154,68.50782281041511
21219379.16849012,67.15838526180426
21708692.31954126,65.79125660144292
22209288.89966402,64.40632911099222
22721429.1016845,63.00345873727639
23245379.11840505,61.58246463608776
23781411.28096216,60.14312874238495
24329804.20037473,58.68519535296494
24890842.91235651,57.20837070931053
25464819.02546777,55.71232257034472
26052030.87268343,54.19667976727918
26652783.6664562,52.66103173562886
27267389.65735551,51.10492802279711
27896168.29636454,49.52787777341108
28539446.40091986,47.92934919885258
29197558.32477982,46.30876904218758
29870846.13181013,44.66552205495589
30559659.77377682,42.99895050810071
31264357.27223909,41.30835376565931
31985304.90463659,39.59298795674286
